uid,order_no,date,qty,price,genre,author
77030498,10032,2023-09-22,1,6.5,American History,"Hart, John"
77030498,10032,2023-09-22,1,8.0,American History,"Trasi, Amita"
7696,10033,2023-09-22,1,4.5,American History,"Steel, Danielle"
7696,10033,2023-09-22,1,4.5,American History,"Steel, Danielle"
7696,10033,2023-09-22,1,4.5,American History,"Howell, Hannah,Sands, Lynsay"
7696,10033,2023-09-22,1,4.5,American History,"Michaels, Charis"
7696,10033,2023-09-22,1,5.0,American History,"Chapman, Janet"
65615539,10034,2023-09-22,1,8.5,American History,"Smith, Martin Cruz"
65615539,10034,2023-09-22,1,6.98,American History,"Rees, Matt"
65615539,10034,2023-09-22,1,6.99,American History,"Penny, Louise"
65615539,10034,2023-09-22,1,7.5,American History,"Littell, Robert"
12929306,10035,2023-09-23,1,5.99,American History,"louis-l-amour,"
12929306,10035,2023-09-23,1,5.99,American History,"L'Amour, Louis"
12929306,10035,2023-09-23,1,5.99,American History,"L'Amour, Louis"
12929306,10035,2023-09-23,1,7.0,American History,
36032280,10036,2023-09-23,1,5.0,American History,"Jackson, Lisa"
36032280,10036,2023-09-23,1,5.0,American History,"Jackson, Lisa"
36032280,10036,2023-09-23,1,5.0,American History,"Jackson, Lisa"
69677601,10037,2023-09-23,1,4.5,Westerns,"Johnstone, William W.,Johnstone, J.A."
69677601,10037,2023-09-23,1,2.5,American History,
86799386,10038,2023-09-23,1,3.5,American History,"Laws, Stephen"
86799386,10038,2023-09-23,1,4.0,American History,"Laws, Stephen"
18144321,10039,2023-09-23,1,4.5,Westerns,"Johnstone, William W.,Johnstone, J.A."
18144321,10039,2023-09-23,1,4.5,American History,"Johnstone, William W."
18144321,10039,2023-09-23,1,5.0,American History,"Kelton, Elmer"
18144321,10039,2023-09-23,1,5.0,American History,"Brown, Dan"
18144321,10039,2023-09-23,1,5.0,American History,"Bruns, David,Olson, J. R."
33175621,10040,2023-09-23,1,12.5,American History,"Miller, Linda Lael"
33175621,10040,2023-09-23,1,12.5,Large Print,"Dailey, Janet"
10428627,10041,2023-09-23,1,5.5,American History,"Patterson, James"
10428627,10041,2023-09-23,1,5.99,American History,
51713386,10044,2023-09-23,1,5.0,American History,"Wheeler, Richard S."
51713386,10044,2023-09-23,1,5.0,American History,"Grey, Zane"
51713386,10044,2023-09-23,1,2.5,Westerns,"L'Amour, Louis"
93867177,10045,2023-09-23,1,5.0,American History,"Roberts, Nora"
93867177,10045,2023-09-23,1,10.5,American History,"Roberts, Nora"
93867177,10045,2023-09-23,1,8.5,American History,"Roberts, Nora"
16330078,10047,2023-09-23,1,14.99,American History,"Rowling, J. K."
84313850,10049,2023-09-25,1,4.5,Mystery,"Evanovich, Janet,Goldberg, Lee"
84313850,10049,2023-09-25,1,4.0,Memoirs,"Keyes, Marian"
48228459,10051,2023-09-25,1,5.0,American History,"Sandford, John"
48228459,10051,2023-09-25,1,5.0,Mystery,"Sandford, John"
48228459,10051,2023-09-25,1,5.0,Mystery,"Sandford, John"
48228459,10051,2023-09-25,1,8.5,Mystery,"Sandford, John"
48228459,10051,2023-09-25,1,5.0,American History,"Sandford, John"
48228459,10051,2023-09-25,1,5.0,American History,"Sandford, John"
48228459,10051,2023-09-25,1,5.0,Mystery,"Sandford, John"
48228459,10051,2023-09-25,1,5.0,Mystery,"Sandford, John"
53869371,10052,2023-09-25,1,5.0,Mystery,"Carr, Robyn"
64543048,10053,2023-09-25,1,8.48,Mystery,"Black, Cara"
86849487,10056,2023-09-25,1,5.0,Westerns,"Kelton, Elmer"
86849487,10056,2023-09-25,1,5.0,American History,"Kelton, Elmer"
90770203,10057,2023-09-25,1,8.5,Fiction,"Orange, Tommy"
15283757,10058,2023-09-25,1,3.99,Mystery,"Corrigan, Maya"
15283757,10058,2023-09-25,1,3.99,American History,"Townsend, Kari Lee"
25694246,10059,2023-09-25,1,2.25,American History,"Grant, Sabina"
25694246,10059,2023-09-25,1,2.0,Mystery,"Cussler, Clive"
42381464,10061,2023-09-25,1,4.5,Westerns,"Johnstone, William W.,Johnstone, J.A."
42381464,10061,2023-09-25,1,2.49,American History,"Holleman, Gary L."
42381464,10061,2023-09-25,1,6.0,Westerns,"Cotton, Ralph"
42381464,10061,2023-09-25,1,7.99,Westerns,"West, Joseph A.,Compton, Ralph"
42381464,10061,2023-09-25,1,5.0,Mystery,"Grisham, John"
42381464,10061,2023-09-25,1,7.5,American History,"Burke, James Lee"
42381464,10061,2023-09-25,1,5.0,Mystery,"Child, Lee,Child, Andrew"
42381464,10061,2023-09-25,1,5.0,Mystery,"Child, Lee,Child, Andrew"
42381464,10061,2023-09-25,1,5.0,Mystery,"Box, C. J."
1859409,10062,2023-09-25,1,6.0,Mystery,"Roberts, Nora"
1859409,10062,2023-09-25,1,8.5,Mystery,"Patterson, James,Paetro, Maxine"
1859409,10062,2023-09-25,1,5.0,Mystery,"Patterson, James,Paetro, Maxine"
1859409,10062,2023-09-25,1,5.0,Mystery,"Patterson, James,Paetro, Maxine"
1859409,10062,2023-09-25,1,5.0,American History,"Patterson, James,Sanghi, Ashwin"
1859409,10062,2023-09-25,1,5.0,Mystery,"Patterson, James"
91524218,10063,2023-09-25,1,5.0,American History,"Connelly, Michael"
53869371,10066,2023-09-25,1,8.5,American History,"Baldacci, David"
79493185,10067,2023-09-25,1,4.0,American History,
11202165,10082,2023-09-26,1,4.5,Westerns,"Johnstone, William W.,Johnstone, J.A."
11202165,10082,2023-09-26,1,5.0,Mystery,"Patterson, James,Ellis, David"
87583762,10085,2023-09-26,1,5.0,Mystery,"Woods, Stuart"
87583762,10085,2023-09-26,1,5.0,Mystery,"Baldacci, David"
87583762,10085,2023-09-26,1,5.0,Mystery,"Parker, Robert B."
87583762,10085,2023-09-26,1,5.0,Mystery,"Baldacci, David"
87583762,10085,2023-09-26,1,9.99,Mystery,"Child, Lee"
87583762,10085,2023-09-26,1,5.0,Mystery,"Child, Lee"
87583762,10085,2023-09-26,1,5.0,Mystery,"Brandman, Michael"
87583762,10085,2023-09-26,1,6.99,Mystery,"Box, C. J."
87583762,10085,2023-09-26,1,7.99,Mystery,"Baldacci, David"
76387654,10086,2023-09-26,1,4.0,Historical Fiction,"Baker, Lisa Jones"
76387654,10086,2023-09-26,1,4.5,Mystery,"Alexander, Ellie"
76387654,10086,2023-09-26,1,5.0,Romance,"Miller, Linda Lael"
76387654,10086,2023-09-26,1,8.48,Cooking,"Beach, Neva"
76387654,10086,2023-09-26,1,9.98,Cooking,"Magazine, Editors of Cook's Illustrated"
76387654,10086,2023-09-26,1,7.5,Christian Fiction,"Brunstetter, Wanda E."
76387654,10086,2023-09-26,1,4.99,American History,"Academy, West Kentucky Christian"
76387654,10086,2023-09-26,1,4.99,Cooking,"Bianco, Chris"
76387654,10086,2023-09-26,1,4.99,,"Madison Baptist Association of Madison County, Alabama"
3627006,10087,2023-09-26,1,4.0,American History,"London, Ophelia"
3627006,10087,2023-09-26,1,4.0,American History,"Macomber, Debbie,McClain, Lee Tobin"
12071616,10088,2023-09-26,1,4.0,Mystery,"Coel, Margaret"
12071616,10088,2023-09-26,1,4.0,Mystery,"Cannell, Dorothy"
12071616,10088,2023-09-26,1,4.5,Mystery,"Daheim, Mary"
12071616,10088,2023-09-26,1,4.0,Mystery,"Delany, Vicki"
12071616,10088,2023-09-26,1,4.0,Mystery,"Daheim, Mary"
12071616,10088,2023-09-26,1,4.0,Mystery,"Daheim, Mary"
12071616,10088,2023-09-26,1,4.0,Mystery,"Coel, Margaret"
12071616,10088,2023-09-26,1,4.0,Mystery,"Coel, Margaret"
12071616,10088,2023-09-26,1,1.98,Mystery,"Cannell, Dorothy"
12071616,10088,2023-09-26,1,4.0,Mystery,"Cannell, Dorothy"
12071616,10088,2023-09-26,1,4.0,Mystery,"Cates, Bailey"
12071616,10088,2023-09-26,1,4.0,Mystery,"James, David"
12071616,10088,2023-09-26,1,4.0,Mystery,"Kingsley, Allison"
12071616,10088,2023-09-26,1,4.0,Mystery,"Kingsley, Allison"
12071616,10088,2023-09-26,1,4.0,Mystery,"Lee, Amanda"
12071616,10088,2023-09-26,1,4.0,Mystery,"Leeson, Gayle"
12071616,10088,2023-09-26,1,4.5,Mystery,"Atherton, Nancy"
12071616,10088,2023-09-26,1,5.0,Mystery,"Hoag, Tami"
12071616,10088,2023-09-26,1,5.0,Mystery,"Hoag, Tami"
12071616,10088,2023-09-26,1,5.0,Mystery,"Hoag, Tami"
12071616,10088,2023-09-26,1,5.0,Mystery,"Baldacci, David"
12071616,10088,2023-09-26,1,4.0,Mystery,"Caldwell, Emmie"
12071616,10088,2023-09-26,1,4.5,Mystery,"Caldwell, Emmie"
12071616,10088,2023-09-26,1,4.0,Mystery,"Leeson, Gayle"
12071616,10088,2023-09-26,1,4.0,Mystery,"Lee, Elizabeth"
12071616,10088,2023-09-26,1,4.0,Mystery,"Cannell, Dorothy"
12071616,10088,2023-09-26,1,4.0,Mystery,"Alt, Madelyn"
7311109,10089,2023-09-27,1,5.0,American History,"Patterson, James,de Jonge, Peter"
7311109,10089,2023-09-27,1,5.0,American History,"Patterson, James,DiLallo, Max"
7311109,10089,2023-09-27,1,5.0,Mystery,"Patterson, James"
7311109,10089,2023-09-27,1,9.5,Mystery,"Patterson, James,Sitts, Brian"
83918759,10090,2023-09-27,1,4.0,Westerns,"Red, Eric"
83918759,10090,2023-09-27,1,4.0,Westerns,"West, Joseph A.,Compton, Ralph"
83918759,10090,2023-09-27,1,1.48,Westerns,"Evans, Tabor"
83918759,10090,2023-09-27,1,2.5,Westerns,"Roberts, J. R."
83918759,10090,2023-09-27,1,2.5,Westerns,"Roberts, J. R."
83918759,10090,2023-09-27,1,2.5,Westerns,"Roberts, J. R."
21041297,10091,2023-09-27,1,5.0,Mystery,"Jance, J. A"
21041297,10091,2023-09-27,1,5.0,Mystery,"Jance, J. A"
97584421,10092,2023-09-27,1,3.0,American History,"Knaak, Richard A."
93913522,10093,2023-09-27,1,4.0,Mystery,"Jance, J.A."
12477876,10094,2023-09-27,1,3.5,Kid's Chapter Books,"Osborne, Mary Pope"
12477876,10094,2023-09-27,1,2.0,Kid's Chapter Books,"Thaler, Mike"
12477876,10094,2023-09-27,1,3.5,American History,"Blabey, Aaron"
12477876,10094,2023-09-27,1,2.5,American History,"Stadler, Alexander"
12477876,10094,2023-09-27,1,3.0,Kid's Chapter Books,"Lewman, David"
60709882,10095,2023-09-27,1,4.0,Romance,"Quinn, Paula"
84802552,10096,2023-09-27,1,5.48,American History,"Alighieri, Dante"
67932962,10097,2023-09-27,1,4.0,Mystery,"Cook, J. J."
67932962,10097,2023-09-27,1,7.5,Mystery,"Smith, Kay Nimitz"
69126055,10098,2023-09-27,1,3.0,Westerns,"Judd, Cameron"
69126055,10098,2023-09-27,1,5.0,American History,"Mulford, Clarence E."
28216605,10099,2023-09-27,1,2.5,Kid's Picture Books,"Lionni, Leo"
97942535,10100,2023-09-27,1,5.0,Romance,"Yates, Maisey"
97942535,10100,2023-09-27,1,5.0,Romance,"Yates, Maisey"
97942535,10100,2023-09-27,1,5.0,Romance,"Yates, Maisey"
76829215,10101,2023-09-28,1,6.5,Mystery,"Box, C. J."
76829215,10101,2023-09-28,1,5.0,Mystery,"Sandford, John"
76829215,10104,2023-09-28,1,3.99,,
70354782,10106,2023-09-28,1,4.0,Horror,"Laymon, Richard"
70354782,10106,2023-09-28,1,4.0,Horror,"Laymon, Richard"
70354782,10106,2023-09-28,1,6.0,Horror,"King, Stephen"
12208524,10107,2023-09-28,1,13.5,Young Adult & Teen,"Rowling, J.K."
12208524,10107,2023-09-28,1,14.99,Young Adult & Teen,"Rowling, J.K."
12208524,10107,2023-09-28,1,15.0,American History,"Rowling, J. K."
12208524,10107,2023-09-28,1,15.0,American History,"Rowling, J. K."
12208524,10107,2023-09-28,1,4.0,American History,
12208524,10107,2023-09-28,1,14.99,American History,"Rowling, J. K."
12208524,10107,2023-09-28,1,3.0,American History,"Depken, Kristen L."
12208524,10107,2023-09-28,1,3.0,American History,"Disney, RH"
12208524,10107,2023-09-28,1,1.0,American History,
12208524,10107,2023-09-28,1,1.0,American History,
12208524,10107,2023-09-28,1,5.5,American History,"Rowling, J.K."
61765771,10108,2023-09-28,1,9.99,American History,"Connolly, John"
41496787,10109,2023-09-28,1,2.5,Kid's Board Books,"Kubler, Annie"
41496787,10109,2023-09-28,1,2.5,Kid's Board Books,"Priddy, Roger"
41496787,10109,2023-09-28,1,2.5,Kid's Board Books,"Priddy, Roger"
41496787,10109,2023-09-28,1,1.99,American History,"Reasoner, Charles"
41496787,10109,2023-09-28,1,3.98,Kid's Board Books,"Boynton, Sandra"
41496787,10109,2023-09-28,1,2.99,Kid's Board Books,"Fiona Watt, Racheal Wells"
41496787,10109,2023-09-28,1,5.0,Kid's Board Books,"Numeroff, Laura"
41496787,10109,2023-09-28,1,5.0,Kid's Non Fiction ,
41496787,10109,2023-09-28,1,6.5,Kid's Board Books,"Publications, Editors of Phoenix International"
41496787,10109,2023-09-28,1,8.48,Psychology,"Hollander, Michael"
93162913,10110,2023-09-28,1,5.0,Mystery,"Child, Lee,Child, Andrew"
93162913,10110,2023-09-28,1,5.0,Mystery,"Slaughter, Karin"
93162913,10110,2023-09-28,1,5.0,Mystery,"Kellerman, Faye"
24598507,10111,2023-09-28,1,14.98,American History,"McCullough, David"
24598507,10111,2023-09-28,1,2.99,Bookmarks,
41496787,10112,2023-09-28,1,6.99,Large Print,"Bromke, Elizabeth"
54994928,10113,2023-09-28,1,8.48,Fantasy,"Millar, Martin"
54994928,10113,2023-09-28,1,7.99,Fiction,"Backman, Fredrik"
54994928,10113,2023-09-28,1,9.99,Fantasy,"Kacenberg, Mala"
14713330,10114,2023-09-29,1,9.0,Mystery,"Box, C J"
14713330,10114,2023-09-29,1,2.99,American History,
14713330,10114,2023-09-29,1,2.99,American History,
88972091,10115,2023-09-29,1,3.88,Romance,"Alexander, Deena"
88972091,10115,2023-09-29,1,4.0,Romance,"Patch, Jessica R."
88972091,10115,2023-09-29,1,3.88,Romance,"Night, Jenna"
88972091,10115,2023-09-29,1,3.62,Romance,"Bailey, Jodie"
88972091,10115,2023-09-29,1,2.5,Romance,"Cassidy, Carla"
289382,10116,2023-09-29,1,3.5,Christian Fiction,"Miller, Vanessa"
14575631,10117,2023-09-29,1,6.99,Mystery,"Brown, Dale"
14575631,10117,2023-09-29,1,4.99,Mystery,"Child, Lee"
14575631,10117,2023-09-29,1,5.0,Mystery,"Kellerman, Jonathan,Kellerman, Jesse"
14575631,10117,2023-09-29,1,4.99,Mystery,"Castle, Richard"
14575631,10117,2023-09-29,1,5.99,Mystery,"Box, C. J."
88757520,10118,2023-09-29,1,4.99,Mystery,"Rollins, James"
88757520,10118,2023-09-29,1,4.99,American History,
77329745,10119,2023-09-29,1,5.0,Romance,"Snow, Jennifer"
77329745,10119,2023-09-29,1,5.0,Romance,"Snow, Jennifer"
77329745,10119,2023-09-29,1,4.5,Romance,"Snow, Jennifer"
77329745,10119,2023-09-29,1,5.0,Romance,"Snow, Jennifer"
77329745,10119,2023-09-29,1,5.0,Romance,"Snow, Jennifer"
77329745,10119,2023-09-29,1,5.0,Romance,"Macomber, Debbie"
77329745,10119,2023-09-29,1,5.0,Romance,"Mallery, Susan"
77329745,10119,2023-09-29,1,8.5,Romance,"Macomber, Debbie"
805148,10120,2023-09-29,1,4.5,Romance,"Thayne, RaeAnne,Major, Michelle"
21402944,10121,2023-09-29,1,5.0,Mystery,"Child, Lee"
2215570,10122,2023-09-29,1,4.0,Mystery,"Daheim, Mary"
6911980,10125,2023-09-29,1,5.0,Fantasy,"Bell, Ted"
6911980,10125,2023-09-29,1,6.0,Young Adult & Teen,"Knight, Karsten"
6911980,10125,2023-09-29,1,4.0,Fantasy,"Carter, Aimée"
6911980,10125,2023-09-29,1,3.0,Novelty,
6911980,10125,2023-09-29,1,7.0,Fiction,"Burroughs, Augusten"
6911980,10125,2023-09-29,1,8.0,American History,"Benioff, David"
65975510,10127,2023-09-29,1,4.0,Science Fiction,"Kenyon, Kay"
65975510,10127,2023-09-29,1,8.5,Mystery,"Giolito, Malin Persson"
65975510,10127,2023-09-29,1,9.99,Mystery,"Box, C. J."
65975510,10127,2023-09-29,1,8.0,Mystery,"Bell, David"
82362218,10128,2023-09-29,1,8.99,Mystery,"Parker, Robert B."
82362218,10128,2023-09-29,1,8.99,Mystery,"Parker, Robert B."
36828869,10129,2023-09-29,1,4.0,Horror,"Koontz, Dean"
36828869,10129,2023-09-29,1,1.75,Science Fiction,"Roberts, John Maddox,Kotani, Eric"
36828869,10129,2023-09-29,1,3.0,Science Fiction,"Pohl, Frederik"
35901266,10130,2023-09-29,1,5.0,Romance,"Yates, Maisey"
35901266,10130,2023-09-29,1,5.0,Romance,"Yates, Maisey"
35901266,10130,2023-09-29,1,5.0,Romance,"Yates, Maisey"
35901266,10130,2023-09-29,1,5.0,Romance,"Yates, Maisey"
35901266,10130,2023-09-29,1,5.0,Romance,"Helm, Nicole,Yates, Maisey,Ashenden, Jackie,Crews, Caitlin"
35901266,10130,2023-09-29,1,4.5,American History,"Wiseman, Beth"
35901266,10130,2023-09-29,1,5.0,Romance,"Wilde, Lori"
35901266,10130,2023-09-29,1,3.62,Romance,"Woodhaven, Heather"
35901266,10130,2023-09-29,1,3.0,Romance,"Johnson, Myra"
35901266,10130,2023-09-29,1,3.12,Romance,"Goodnight, Linda"
35901266,10130,2023-09-29,1,3.62,Romance,"Miller, Christina"
35901266,10130,2023-09-29,1,6.5,Romance,"Brunstetter, Wanda E."
35901266,10130,2023-09-29,1,5.48,Romance,"Brunstetter, Wanda E."
35901266,10130,2023-09-29,1,5.5,Romance,"Brunstetter, Wanda E."
12892754,10131,2023-09-29,1,5.0,Mystery,"Peters, Elizabeth"
12892754,10131,2023-09-29,1,5.0,Mystery,"Peters, Elizabeth"
12892754,10131,2023-09-29,1,5.0,Mystery,"Peters, Elizabeth"
12892754,10131,2023-09-29,1,25.0,Horror,"King, Stephen"
12892754,10131,2023-09-29,1,9.99,American History,"Patterson, James"
12892754,10131,2023-09-29,1,9.99,American History,"Brown, Dale"
70923902,10132,2023-09-30,1,4.5,Horror,"Feist, Raymond E."
70923902,10132,2023-09-30,1,4.0,Horror,"Koontz, Dean"
70923902,10132,2023-09-30,1,4.0,Horror,"Koontz, Dean"
70923902,10132,2023-09-30,1,5.99,Mystery,"Box, C. J."
70923902,10132,2023-09-30,1,5.0,American History,"Cussler, Clive,Cussler, Dirk"
70923902,10132,2023-09-30,1,5.0,Mystery,"Cussler, Clive,Du Brul, Jack"
70923902,10132,2023-09-30,1,4.5,Horror,"Koontz, Dean"
61131705,10133,2023-09-30,1,4.0,American History,"Jance, J. A."
65248942,10134,2023-09-30,1,4.0,Mystery,"Patterson, James"
46095206,10135,2023-09-30,1,9.5,Mystery,"Baldacci, David"
46095206,10135,2023-09-30,1,16.99,Mystery,"Coben, Harlan"
26011806,10136,2023-09-30,1,7.99,Fiction,"Kingsolver, Barbara"
26011806,10136,2023-09-30,1,8.99,Fiction,"Groen, Hendrik"
26011806,10136,2023-09-30,1,8.99,Fiction,"Akhtar, Ayad"
59172338,10137,2023-09-30,1,3.5,Kid's Non Fiction ,"The Love Gifts, Share"
59172338,10137,2023-09-30,1,3.5,Kid's Picture Books,"Meyer, Stephanie"
59172338,10137,2023-09-30,1,1.5,Kid's Picture Books,"Baglio, Ben M."
59172338,10137,2023-09-30,1,2.0,Kid's Picture Books,"Marzollo, Jean"
59172338,10137,2023-09-30,1,2.0,Kid's Picture Books,"Disney, RH,Lagonegro, Melissa"
59172338,10137,2023-09-30,1,2.0,Kid's Picture Books,"Marzollo, Jean"
59172338,10137,2023-09-30,1,2.5,Kid's Picture Books,"Berenstain, Mike"
59172338,10137,2023-09-30,1,8.0,Kid's Picture Books,"Publications, Editors of Phoenix International"
59172338,10137,2023-09-30,1,9.99,American History,"Scholastic,,Teaching Resources, Scholastic"
44205959,10139,2023-09-30,1,9.98,Pets & Animals,"Nehls, Harry,Aversa, Tom,Opperman, Hall"
44205959,10139,2023-09-30,1,4.5,Fantasy,"McCaffrey, Anne"
44205959,10139,2023-09-30,1,5.48,Education,
12836451,10141,2023-09-30,1,4.99,Historical Fiction,"Gabaldon, Diana"
12836451,10141,2023-09-30,1,4.99,Historical Fiction,"Gabaldon, Diana"
12836451,10141,2023-09-30,1,8.99,American History,"Gregory, Philippa"
12836451,10141,2023-09-30,1,4.0,Mystery,"Sefton, Maggie"
9900462,10142,2023-10-02,1,5.0,Kid's Chapter Books,"Wilder, Laura Ingalls"
9900462,10142,2023-10-02,1,1.24,Kid's Chapter Books,"Armstrong, William Howard"
13283841,10143,2023-10-02,1,25.0,Horror,"King, Stephen"
13283841,10143,2023-10-02,1,7.5,American History,"Lippman, Laura"
13283841,10143,2023-10-02,1,8.5,Fiction,"Lippman, Laura"
19040394,10144,2023-10-02,1,5.99,Mystery,"MARTIN, FAITH"
19040394,10144,2023-10-02,1,5.0,Mystery,"Patterson, James,Fox, Candice"
19040394,10144,2023-10-02,1,7.0,Fiction,"Hughes, Kathryn"
83638374,10145,2023-10-02,1,5.0,Romance,"Macomber, Debbie"
74582464,10147,2023-10-02,1,8.5,Mystery,"Crais, Robert"
74582464,10147,2023-10-02,1,4.0,Mystery,"Crais, Robert"
74582464,10147,2023-10-02,1,5.0,Mystery,"Cameron, Marc"
83175916,10148,2023-10-02,1,4.99,Best Seller,"Orwell, George"
69277191,10149,2023-10-02,1,5.0,Mystery,"Coben, Harlan"
69277191,10149,2023-10-02,1,5.5,Mystery,"Cussler, Clive"
69277191,10149,2023-10-02,1,5.0,Mystery,"Peters, Elizabeth"
69277191,10149,2023-10-02,1,5.0,Mystery,"Sandford, John"
69277191,10149,2023-10-02,1,5.0,Mystery,"Sandford, John"
69277191,10149,2023-10-02,1,5.0,Mystery,"Sandford, John"
69277191,10149,2023-10-02,1,5.0,American History,"Sandford, John"
69277191,10149,2023-10-02,1,5.0,Mystery,"Connelly, Michael"
69277191,10149,2023-10-02,1,8.0,Mystery,"Connelly, Michael"
69277191,10149,2023-10-02,1,9.0,Mystery,"Grisham, John"
69277191,10149,2023-10-02,1,9.0,American History,"Baldacci, David"
69277191,10149,2023-10-02,1,8.5,Mystery,"Iles, Greg"
76829215,10151,2023-10-02,1,4.0,American History,"Hoag, Tami"
76829215,10150,2023-10-02,1,7.5,Mystery,"Cavanagh, Steve"
76829215,10150,2023-10-02,1,5.0,Mystery,
84345905,10153,2023-10-02,1,5.0,Mystery,"Child, Lee"
84345905,10153,2023-10-02,1,5.0,Mystery,"Cussler, Clive"
84345905,10153,2023-10-02,1,5.5,Mystery,"Cussler, Clive"
84345905,10153,2023-10-02,1,5.0,Mystery,"Cussler, Clive"
84345905,10153,2023-10-02,1,8.5,American History,"Baldacci, David"
84345905,10153,2023-10-02,1,9.5,Mystery,"Baldacci, David"
84345905,10153,2023-10-02,1,8.5,Mystery,"Baldacci, David"
84345905,10153,2023-10-02,1,5.0,Mystery,"Brown, Dale"
84345905,10153,2023-10-02,1,5.0,Mystery,"Brown, Dale"
49783735,10154,2023-10-02,1,4.99,Romance,"Ashenden, Jackie,Crews, Caitlin,Helm, Nicole,Yates, Maisey"
49783735,10154,2023-10-02,1,4.5,Romance,"Laurens, Stephanie"
49783735,10154,2023-10-02,1,7.48,American History,"Roberts, Nora"
87804386,10156,2023-10-02,1,9.99,Young Adult & Teen,"Rowling, J.K."
57235714,10157,2023-10-02,1,8.5,Historical Fiction,"Morris, Heather"
57235714,10157,2023-10-02,1,5.0,American History,"Oke, Janette"
57235714,10157,2023-10-02,1,6.0,American History,"Oke, Janette"
12407675,10158,2023-10-02,1,4.5,Paranormal Romance,"Richardson, Kat"
12407675,10158,2023-10-02,1,4.98,Romance,"Macinnes, Helen"
72100219,10159,2023-10-02,1,4.99,American History,
72100219,10159,2023-10-02,1,3.5,Mystery,"Levine, Laura"
72100219,10159,2023-10-02,1,4.5,Mystery,"Levine, Laura"
72100219,10159,2023-10-02,1,8.0,Fiction,"Armstrong, Kelley"
72100219,10159,2023-10-02,1,9.0,Fiction,"Kowal, Mary Robinette"
72100219,10159,2023-10-02,1,14.99,Foreign Language,
31692649,10160,2023-10-03,1,8.99,Mystery,"March, Emily"
31692649,10160,2023-10-03,1,3.5,Westerns,"L'Amour, Louis"
31692649,10160,2023-10-03,1,1.48,Westerns,"French, Michael"
31692649,10160,2023-10-03,1,2.0,Westerns,"Dalton, Kit"
31692649,10160,2023-10-03,1,3.0,Westerns,"Shedd, Charlie W."
31692649,10160,2023-10-03,1,1.48,Westerns,"Cameron, Lou"
31692649,10160,2023-10-03,1,2.5,Westerns,"Ballas, Jack"
31692649,10160,2023-10-03,1,2.5,Mystery,"Evans, Tabor"
76462504,10161,2023-10-03,1,6.0,Kid's Picture Books,"Silverthorne, Sandy"
33447407,10162,2023-10-03,1,3.5,True Crime,"Rother, Caitlin"
33447407,10162,2023-10-03,1,4.0,Mystery,"Drake, David"
33447407,10162,2023-10-03,1,3.5,True Crime,"Bennett, Nigel,Elrod, P. N."
33447407,10162,2023-10-03,1,3.0,Fantasy,"Shwartz, Susan"
82972264,10163,2023-10-03,1,5.0,Romance,"Roberts, Nora"
82972264,10163,2023-10-03,1,3.5,Romance,"Roberts, Nora"
82972264,10163,2023-10-03,1,5.0,Mystery,"Patterson, James"
82972264,10163,2023-10-03,1,5.0,Mystery,"Patterson, James,Paetro, Maxine"
17910262,10164,2023-10-03,1,5.0,Mystery,"Brown, Sandra"
17910262,10164,2023-10-03,1,4.0,Fiction,"Spencer, LaVyrle"
17910262,10164,2023-10-03,1,5.0,Romance,"Ross, JoAnn"
17910262,10164,2023-10-03,1,8.5,Romance,"Roberts, Nora"
17910262,10164,2023-10-03,1,5.0,Romance,"Roberts, Nora"
78927049,10165,2023-10-03,1,5.99,American History,"Norman, Philip"
6104900,10166,2023-10-03,1,9.99,Mystery,"Du Brul, Jack"
64904504,10168,2023-10-03,1,5.0,Mystery,"Patterson, James"
64904504,10168,2023-10-03,1,4.99,Mystery,"Johnson, Craig"
64904504,10168,2023-10-03,1,9.99,Mystery,"Coben, Harlan"
64904504,10168,2023-10-03,1,5.98,Classics,"b-m-bower,"
42927600,10169,2023-10-03,1,8.5,Fiction,"Colgan, Jenny"
42927600,10169,2023-10-03,1,7.99,Fiction,"Bohjalian, Chris"
3977934,10170,2023-10-03,1,10.0,Fiction,"Martin, Steve"
3977934,10170,2023-10-03,1,6.98,Fiction,"Anonymous,"
13735746,10171,2023-10-03,1,3.5,Westerns,
13735746,10171,2023-10-03,1,3.5,Westerns,"L'Amour, Louis"
93319614,10172,2023-10-03,1,5.0,Reference,"Costello Ph.D., Elaine"
79055505,10173,2023-10-04,1,4.0,Mystery,"Connelly, Michael"
79055505,10173,2023-10-04,1,5.0,Mystery,"Baldacci, David"
79055505,10173,2023-10-04,1,8.5,American History,"Baldacci, David"
79055505,10173,2023-10-04,1,8.5,Mystery,"Baldacci, David"
79055505,10173,2023-10-04,1,8.0,Mystery,"Baldacci, David"
36795529,10174,2023-10-04,1,5.0,Mystery,"Thor, Brad"
36795529,10174,2023-10-04,1,9.99,Mystery,"Parker, Robert B."
36795529,10174,2023-10-04,1,9.99,Mystery,"Parker, Robert B."
36795529,10174,2023-10-04,1,13.5,Self -Help,"Clear, James"
70354782,10175,2023-10-04,1,3.5,American History,"Kaminsky, Howard,Kaminsky, Susan"
70354782,10175,2023-10-04,1,4.0,Horror,"Kenyon, Nate"
70354782,10175,2023-10-04,1,4.0,American History,"Laymon, Richard"
70354782,10175,2023-10-04,1,3.5,American History,
51527655,10176,2023-10-04,1,3.0,American History,"Lynn, Jill"
